slug,name,city,category,content,subline,main_image,michelin_stars,crown,lat,long
hermès-gion-mise,Hermès Gion-mise,kyoto,Other,"Hermès Gion-mise is a renowned establishment located in the historic city of Kyoto, known for its rich cultural heritage and traditional architecture. This upscale venue offers a unique dining experience that blends exquisite culinary artistry with the elegance associated with the Hermès brand. Guests can expect a meticulously crafted menu that highlights seasonal ingredients and innovative flavors, making it a sought-after destination for both locals and tourists seeking a taste of luxury in a charming setting.",,https://framerusercontent.com/images/WLOEGE7qDbvJ9N7MJJYC0zzujA.jpeg,0,false,35.0116,135.7681
himi,Himi,london,Dining,"Himi is a notable dining establishment located in London, known for its unique culinary offerings. Despite currently holding no Michelin stars, it has garnered attention for its innovative menu and commitment to quality. The atmosphere is welcoming, making it a great choice for both casual diners and food enthusiasts seeking new experiences in the vibrant London food scene.",,https://framerusercontent.com/images/xOYASkjk1KWs3i8c8eG5dXzorws.jpg,0,false,51.5135318,-0.1384862
hoshinoya-guguan,Hoshinoya Guguan,taichung,Hotels,"Hoshinoya Guguan is a luxurious hot spring resort located in the scenic Taichung region of Taiwan. Nestled amidst lush mountains, this tranquil retreat offers a perfect blend of modern comfort and traditional Japanese ryokan experiences. Guests can indulge in rejuvenating hot spring baths, savor exquisite local cuisine, and enjoy breathtaking views of the surrounding nature. With a commitment to exceptional service and a peaceful atmosphere, Hoshinoya Guguan is an ideal destination for relaxation and rejuvenation.",,https://framerusercontent.com/images/IQcqucgiyDRECNlJcmp6ma4nI.jpg,0,false,24.2057703,121.0097012
hoshinoya-karuizawa,Hoshinoya Karuizawa,karuizawa,Hotels,"Hoshinoya Karuizawa is a luxurious resort located in the picturesque town of Karuizawa, Japan. Nestled in the serene natural landscape, it offers a unique blend of traditional Japanese hospitality and modern amenities. Known for its tranquil atmosphere, Hoshinoya features beautifully designed guest rooms, on-site dining options, and access to various outdoor activities, making it a perfect getaway for those seeking relaxation and adventure. With its proximity to the mountains and lush greenery, Hoshinoya Karuizawa is an ideal destination for both nature lovers and travelers looking for a peaceful retreat.",,https://framerusercontent.com/images/IVyeLK1EroQ7ENtspnlNg1R238.jpg,0,false,36.3582344,138.5908278
hoshinoya-kyoto,Hoshinoya Kyoto,kyoto,Hotels,"Hoshinoya Kyoto is a luxurious ryokan located in the scenic city of Kyoto, Japan. Nestled along the Hozu River, this elegant retreat offers a perfect blend of traditional Japanese aesthetics and modern comforts. Guests can enjoy beautifully appointed rooms, exquisite kaiseki dining, and serene outdoor baths surrounded by nature. With its prime location, Hoshinoya Kyoto serves as an ideal base for exploring the rich cultural heritage and stunning landscapes of Kyoto.",,https://framerusercontent.com/images/aLdh0RacJlRo0OD08fV0EH8.jpg,0,false,35.0113701,135.6769455
hotel-850-svb,Hotel 850 SVB,los-angeles,Hotels,"Hotel 850 SVB is a boutique hotel located in the vibrant city of Los Angeles. Known for its unique design and personalized service, this hotel offers a cozy atmosphere for travelers seeking comfort and style. With its prime location, guests have easy access to nearby attractions, dining, and entertainment, making it an ideal choice for both leisure and business stays.",,https://framerusercontent.com/images/mElBjndmdX8vl4QnRVZd3mXJv0.jpg,0,false,34.0536909,-118.242766
hotel-arts-barcelona,Hotel Arts Barcelona,barcelona,Hotels,"Hotel Arts Barcelona is a luxurious five-star hotel located in the vibrant city of Barcelona, known for its stunning architecture and breathtaking views of the Mediterranean Sea. This iconic hotel features contemporary design, world-class amenities, and exceptional service, making it a preferred choice for both leisure and business travelers. Guests can indulge in a variety of dining options, relax by the infinity pool, or explore the nearby cultural attractions, including the famous Sagrada Família and the bustling waterfront.",,https://framerusercontent.com/images/OGRIhVSrzYdxiKkM1nLLTDYxDFs.webp,0,false,41.3868915,2.1962221
hotel-casa-del-mar,Hotel Casa del Mar,los-angeles,Hotels,"Hotel Casa del Mar is a luxurious beachfront hotel located in Los Angeles, offering stunning ocean views and easy access to the sandy shores of Santa Monica. Known for its elegant Mediterranean-style architecture, the hotel provides guests with a relaxing atmosphere complemented by high-end amenities, including a spa, fine dining options, and a beautiful pool area. With its prime location, guests can enjoy a variety of local attractions, vibrant nightlife, and the vibrant culture of Los Angeles.",,https://framerusercontent.com/images/G3C3d300Gy82i4qF6LgtrpGsfU8.webp,0,false,34.0064188,-118.4912658
hotel-dùa-kaohsiung,Hotel Dùa Kaohsiung,kaohsiung,Hotels,"Hotel Dùa in Kaohsiung offers a cozy and comfortable stay for travelers seeking to explore the vibrant city. With a rating of 3, it provides essential amenities and services to ensure a pleasant experience. Located in a bustling area, guests can easily access local attractions, dining options, and nightlife. While it doesn't boast Michelin stars, its welcoming atmosphere makes it a practical choice for both leisure and business visitors.",,https://framerusercontent.com/images/hi4yyNt94G6gLMvuIy2RNMPl6Y.jpg,0,false,22.6273,120.3014
hotel-experimental-marais,Hotel Experimental Marais,paris,Hotels,"Hotel Experimental Marais is a chic boutique hotel located in the heart of Paris' vibrant Marais district. Known for its stylish decor and welcoming atmosphere, this hotel offers a unique blend of modern comfort and classic Parisian charm. Guests can enjoy easy access to nearby attractions, trendy shops, and exquisite dining options, making it an ideal choice for travelers seeking to immerse themselves in the city's rich culture and history.",,https://framerusercontent.com/images/19P85hEYogk9nZE9iOwT8sbzMk.jpg,0,false,48.8566,2.3522
hotel-greystone,Hotel Greystone,miami,Hotels,"Hotel Greystone is a charming accommodation located in the vibrant city of Miami. Known for its stylish decor and comfortable amenities, this hotel offers guests a relaxing retreat in the heart of one of Florida's most dynamic destinations. With its close proximity to beautiful beaches, trendy restaurants, and exciting nightlife, Hotel Greystone is an ideal choice for both leisure and business travelers seeking to experience the best of Miami.",,https://framerusercontent.com/images/KNK7xVJph5ciPvybvbQo3tQ1w.jpg,0,false,25.7955914,-80.1295116
hotel-higashiyama-by-kyoto-tokyu,Hotel Higashiyama by Kyoto Tokyu,kyoto,Hotels,"Hotel Higashiyama by Kyoto Tokyu is a luxurious accommodation located in the heart of Kyoto, Japan. This elegant hotel offers a blend of traditional Japanese aesthetics and modern comforts, making it an ideal choice for travelers seeking a serene stay. Guests can enjoy spacious rooms with stunning views, as well as easy access to nearby attractions such as the historic Higashiyama district, renowned for its temples and cultural heritage. With its prime location and exceptional service, Hotel Higashiyama promises a memorable experience for anyone visiting this beautiful city.",,https://framerusercontent.com/images/x0I35dLrVYOnTkIw37BSxJYJ0.jpg,0,false,35.0116,135.7681
hotel-il-palazzo,Hotel Il Palazzo,fukuoka,Hotels,"Hotel Il Palazzo is a charming and elegant accommodation located in the heart of Fukuoka. Known for its luxurious amenities and exceptional service, this hotel offers guests a comfortable and memorable stay. With a convenient location, visitors can easily explore the vibrant city and its rich cultural heritage. Whether you are traveling for business or leisure, Hotel Il Palazzo provides a perfect blend of modern comfort and traditional hospitality.",,https://framerusercontent.com/images/DXUDoBFoE7g1yDsvH5kP7MGto.jpg,0,false,33.6251241,130.6180016
hotel-josef,Hotel Josef,prague,Hotels,"Hotel Josef is a stylish and contemporary hotel located in the heart of Prague, known for its unique architecture and modern design. Situated within walking distance of the city's historic attractions, this hotel offers a blend of comfort and convenience. Guests can enjoy spacious rooms, a welcoming atmosphere, and excellent amenities that cater to both leisure and business travelers. With its prime location and commitment to quality service, Hotel Josef is an ideal choice for those visiting the beautiful city of Prague.",,https://framerusercontent.com/images/nYyLhWvDOrXE3QboCYRIVnrcVgs.webp,0,false,50.0900889,14.4264446
hotel-les-trois-rois,Hotel Les Trois Rois,basel,Hotels,"Hotel Les Trois Rois is a luxurious five-star hotel located in the heart of Basel, Switzerland. Renowned for its stunning views of the Rhine River and its historic architecture, this hotel has been a symbol of elegance and hospitality since its opening in 1681. Guests can enjoy exquisite dining options, a lavish spa, and easy access to the city's cultural attractions, making it an ideal destination for both leisure and business travelers.",,https://framerusercontent.com/images/YyR2a0DgFIGepzZtTVD7GMXdC3Q.jpg,0,false,47.5603897,7.5876903
hotel-nikko-kaohsiung,Hotel Nikko Kaohsiung,kaohsiung,Hotels,"Hotel Nikko Kaohsiung is a luxurious accommodation located in the vibrant city of Kaohsiung, Taiwan. Known for its elegant design and exceptional service, the hotel offers a range of amenities, including fine dining options, a fitness center, and spacious rooms with modern decor. Its convenient location provides easy access to popular attractions, making it an ideal choice for both leisure and business travelers. With a commitment to guest satisfaction, Hotel Nikko Kaohsiung promises a memorable stay in this bustling city.",,https://framerusercontent.com/images/9K4ehOfBrIn9RyA5ZuiNZq9Y.jpg,0,false,22.6098972,120.3054871
hotel-nikko-saigon,Hotel Nikko Saigon,saigon,Hotels,"Hotel Nikko Saigon is a luxurious hotel located in the vibrant city of Saigon, Vietnam. Known for its elegant design and exceptional service, this hotel offers a tranquil retreat for both business and leisure travelers. Guests can enjoy a range of amenities, including fine dining options, a relaxing spa, and well-appointed rooms that provide stunning views of the city. With its prime location, Hotel Nikko Saigon is an ideal base for exploring the rich culture and history of Vietnam.",,https://framerusercontent.com/images/lbrPNvlghIWbYC4Yh40swsHaeI.webp,0,false,10.764275,106.6829603
